hhid,paxid,person_type,person_type_id,age,age_id,student_type,student_type_id,gender,female_dummy,income,income_id,work_from_home_dummy,has_driving_license,has_fixed_work_location,fix_work_location_pcode_temp,fix_work_location_mtz,school_location_mtz,worktime_flex
670613DO,4,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,501080,0
670613DO,5,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,507121,0
670613EO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2000-$2499,4,0,0,1,608826,513180,0,1
670613EO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670613EO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,505160,0
670613EO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,505160,0
670617AR1,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,689810,512060,0,1
670617AR1,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
670617AR1,3,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,659085,505181,0,1
670617BO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,688261,512030,0,1
670617BO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$3000-$3999,6,0,0,1,288683,508182,0,1
670617CO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$8000 and above,11,0,1,1,238859,531040,0,1
670617CO,2,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,39192,514171,0,1
670617CO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670617CO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670617DO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$2500-$2999,5,0,1,1,757705,556120,0,1
670617DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$4000-$4999,7,0,0,1,128461,513050,0,1
670617DO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,505060,0
670617DO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,505040,0
670617ER1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,819642,510051,0,1
670617ER1,2,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670617ER1,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670617ER1,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
670618AR1,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$2500-$2999,5,0,0,1,409752,515090,0,1
670618CR1,1,Employed Part-time,2,30-34 yrs old,6,not a full time student,11,Male,0,$1500-$1999,3,0,1,0,0,0,0,2
670618CR1,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670618CR1,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,507062,0
670618CR1,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507062,0
670618DO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,268578,508040,0,1
670618DO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670618DO,3,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,609339,517030,0,1
670618DO,4,Homemaker,5,20-24 yrs old,4,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670618DO,5,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$1-$1000,1,0,0,1,417052,502030,0,1
670618DO,6,Homemaker,5,15-19 yrs old,3,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670618DO,7,Unemployed,7,15-19 yrs old,3,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670618DO,8, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670618DO,9, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670618DO,10, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670618EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,629567,535080,0,1
670618EO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670618EO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670618EO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670622AO,1,Employed Part-time,2,55-59 yrs old,11,not a full time student,11,Male,0,$1-$1000,1,0,1,0,0,0,0,1
670622AO,2,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Female,1,$4000-$4999,7,0,1,1,229921,531040,0,1
670622BR3,1,Homemaker,5,25-29 yrs old,5,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670622BR3,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,648348,518280,0,1
670622BR3,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670622CO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,1,1,1,670622,507062,0,2
670622CO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,119074,538182,0,1
670622CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,552012,0
670622CO,4,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,512010,0
670622CO,5,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,512010,0
670622DO,1,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,247965,506110,0,1
670622DO,2,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Female,1,$2000-$2499,4,0,0,1,629455,535050,0,1
670622ER1,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$1500-$1999,3,0,0,1,308205,530060,0,1
670622ER1,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,659919,505080,0,1
670622ER1,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,505120,0
670624AO,1, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670624AO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Female,1,$1-$1000,1,0,0,1,648886,518080,0,1
670624AO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Female,1,No Income,12,0,0,0,0,0,518040,0
670624AO,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670624AO,5, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670624BR2,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,638639,553121,0,2
670624BR2,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670624BR2,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507062,0
670624CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,99447,506070,0,1
670624CO,2,Homemaker,5,35-39 yrs old,7,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670624CO,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,508090,0
670624CO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,507040,0
670624CO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,507121,0
670624CO,6,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507030,0
670624DO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$4000-$4999,7,0,1,1,117586,538190,0,1
670624DO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$3000-$3999,6,0,1,0,0,0,0,1
670624DO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670624DO,4,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
670624EO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,639934,553070,0,1
670624EO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,671524,507182,0,2
670624EO,3,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,507183,0
670624EO,4,Full time student,4,4-9 yrs old,1,Primary,2,Female,1,No Income,12,0,0,0,0,0,507183,0
670624EO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670625AR7,1,Homemaker,5,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670625AR7,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,1,637737,553221,0,1
670625AR7,3,Domestic worker,10,20-24 yrs old,4,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
670626AO,1,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$4000-$4999,7,0,0,1,628144,504070,0,1
670626CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$1500-$1999,3,0,1,1,638831,553060,0,1
670626CO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670626CO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,507160,0
670626CO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670626CO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670626ER2,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$8000 and above,11,0,1,0,0,0,0,1
670626ER2,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,68804,514030,0,1
670626ER7,1,Retired,6,70-74 yrs old,14,not a full time student,11,Male,0,No Income,12,0,0,0,0,0,0,0
670626ER7,2,Homemaker,5,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670626ER7,3,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,575721,503110,0,1
670627AR3,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1500-$1999,3,0,1,0,0,0,0,1
670627AR3,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
670627AR3,3,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507061,0
670627BO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,608583,513090,0,1
670627BO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,608583,513090,0,1
670627BO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670627BO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670627CO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$2000-$2499,4,0,1,1,48546,514020,0,1
670627CO,2,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$1001-$1499,2,0,0,1,650360,505090,0,1
670627CO,3,Retired,6,70-74 yrs old,14,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670627DO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,$1500-$1999,3,0,1,1,629073,535040,0,1
670627DO,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,117628,538183,0,1
670627DO,3,Employed Full-time,1,20-24 yrs old,4,not a full time student,11,Male,0,$1001-$1499,2,0,0,0,0,0,0,1
670627DR5,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,310460,552020,0,1
670627DR5,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,310460,552020,0,1
670627DR5,3,Unemployed,7,60-64 yrs old,12,not a full time student,11,Male,0,No Income,12,0,1,0,0,0,0,0
670627DR5,4,Unemployed,7,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
670627EO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,$1001-$1499,2,0,0,1,238877,531030,0,1
670627EO,2,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$1-$1000,1,0,0,1,678270,507040,0,1
670627EO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670627EO,4, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630AO,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Female,1,$2500-$2999,5,0,0,1,98585,506042,0,1
670630AO,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$2000-$2499,4,0,1,1,699814,555030,0,1
670630AO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630AO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,507182,0
670630AO,5,Domestic worker,10,25-29 yrs old,5,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
670630BO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,48622,514010,0,1
670630BO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670630BO,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630BO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630BO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630BR1,1,Employed Full-time,1,65-69 yrs old,13,not a full time student,11,Male,0,Refused,14,0,0,1,128411,513120,0,1
670630BR1,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670630BR1,3,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,179434,514092,0,1
670630BR1,4,Employed Full-time,1,25-29 yrs old,5,not a full time student,11,Female,1,Refused,14,0,0,1,199555,519010,0,1
670630CO,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,119960,538260,0,1
670630CO,2,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670630CO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Male,0,No Income,12,0,0,0,0,0,507100,0
670630CO,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630CO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670630DO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0,1
670630DO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670630DO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,512030,0
670630DO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,512020,0
670630EO,1,Employed Part-time,2,40-44 yrs old,8,not a full time student,11,Female,1,$1-$1000,1,1,1,1,670630,507062,0,2
670630EO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Male,0,$3000-$3999,6,0,1,1,639933,553070,0,1
670630EO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Female,1,No Income,12,0,0,0,0,0,512080,0
670630EO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507170,0
670630ER4,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,1,268828,550060,0,1
670630ER4,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,Refused,14,0,0,1,218703,540082,0,1
670630ER4,3,Self-employed,3,25-29 yrs old,5,not a full time student,11,Male,0,$2000-$2499,4,0,1,0,0,0,0,2
670631AO,1,Homemaker,5,40-44 yrs old,8,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670631AO,2,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,507062,0
670631AO,3,Full time student,4,10-14 yrs old,2,Primary,2,Male,0,No Income,12,0,0,0,0,0,507062,0
670631AO,4,Full time student,4,4-9 yrs old,1,Primary,2,Male,0,No Income,12,0,0,0,0,0,507062,0
670631AR7,1,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Male,0,Refused,14,0,1,1,189560,514120,0,1
670631AR7,2,Employed Full-time,1,30-34 yrs old,6,not a full time student,11,Female,1,Refused,14,0,1,1,68912,514040,0,1
670631AR7,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670631AR7,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670631CO,1,Employed Full-time,1,60-64 yrs old,12,not a full time student,11,Male,0,$1001-$1499,2,0,1,1,628423,535190,0,1
670631CO,2,Homemaker,5,60-64 yrs old,12,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670631CO,3,Self-employed,3,25-29 yrs old,5,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0,2
670631CO,4,Full time student,4,20-24 yrs old,4,Private school,8,Male,0,No Income,12,0,1,0,0,0,502070,0
670631DO,1,Homemaker,5,30-34 yrs old,6,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670631DO,2,Retired,6,75-79 yrs old,15,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
670631DO,3,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507030,0
670631DO,4,Full time student,4,4-9 yrs old,1,Preschool,1,Female,1,No Income,12,0,0,0,0,0,507030,0
670631DO,5, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670631ER1,1,Employed Full-time,1,35-39 yrs old,7,not a full time student,11,Male,0,$6000-$6999,9,0,1,1,658080,505050,0,1
670631ER1,2,Employed Part-time,2,30-34 yrs old,6,not a full time student,11,Female,1,$2000-$2499,4,1,1,1,670631,507062,0,2
670631ER1,3, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670631ER1,4, ,11,0-3 yrs old,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
670631ER1,5,Domestic worker,10,35-39 yrs old,7,not a full time student,11,Female,1,$1-$1000,1,0,0,0,0,0,0,0
670655AR7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$5000-$5999,8,0,1,1,678117,507121,0,1
670655AR7,2,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Female,1,$3000-$3999,6,0,1,1,486047,549080,0,1
670655AR7,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,508090,0
678189AR7,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,$3000-$3999,6,0,1,0,0,0,0,1
678189AR7,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,$2500-$2999,5,0,1,1,599986,508191,0,1
678189AR7,3,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,538310,0
678189AR7,4,Full time student,4,10-14 yrs old,2,Primary,2,Female,1,No Income,12,0,0,0,0,0,530101,0
678265AO,1,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,0,0,0,0,508090,0
678265BO,1,Self-employed,3,60-64 yrs old,12,not a full time student,11,Male,0,Refused,14,0,1,1,188021,503100,0,2
678265BO,2,Self-employed,3,35-39 yrs old,7,not a full time student,11,Female,1,Refused,14,0,0,1,238875,531060,0,1
678265CO,1,Self-employed,3,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,619973,504011,0,2
678265CO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
678265CO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,508191,0
678265DO,1,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
678265DO,2, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
678265DO,3, ,11, ,0,not a full time student,11, ,0, ,13,0,0,0,0,0,0,0
678265DO,4,Full time student,4,15-19 yrs old,3,Polytechnic,5,Female,1,No Income,12,0,0,0,0,0,538310,0
678265EO,1,Employed Full-time,1,50-54 yrs old,10,not a full time student,11,Male,0,Refused,14,0,1,0,0,0,0,2
678265EO,2,Homemaker,5,50-54 yrs old,10,not a full time student,11,Female,1,No Income,12,0,1,0,0,0,0,0
678265EO,3,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,0,0
678265EO,4,Full time student,4,20-24 yrs old,4,University,6,Female,1,No Income,12,0,0,0,0,0,514140,0
678267AO,1,Employed Full-time,1,55-59 yrs old,11,not a full time student,11,Male,0,Refused,14,0,1,1,188553,540020,0,1
678267AO,2,Homemaker,5,45-49 yrs old,9,not a full time student,11,Female,1,No Income,12,0,0,0,0,0,0,0
678267AO,3,Full time student,4,10-14 yrs old,2,Secondary,3,Female,1,No Income,12,0,0,0,0,0,506110,0
678267AO,4,Full time student,4,20-24 yrs old,4,University,6,Male,0,No Income,12,0,1,0,0,0,555030,0
678267BO,1,Employed Full-time,1,45-49 yrs old,9,not a full time student,11,Male,0,Refused,14,0,1,1,415934,502052,0,1
678267BO,2,Employed Full-time,1,40-44 yrs old,8,not a full time student,11,Female,1,Refused,14,0,1,1,629849,535170,0,1
678267BO,3,Full time student,4,15-19 yrs old,3,Post Secondary (JC/CI/ITE),4,Male,0,No Income,12,0,0,0,0,0,505060,0
678267BO,4,Full time student,4,15-19 yrs old,3,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507121,0
678267BO,5,Full time student,4,10-14 yrs old,2,Secondary,3,Male,0,No Income,12,0,0,0,0,0,507121,0
